age,job,marital,education,default,balance,housing,loan,contact,day,quarter,duration,campaign,pdays,previous,poutcome,y
41,manager,divorced,tertiary,0,5037,0,0,cellular,23,second,252,9,185,5,other,1
31,manager,single,secondary,0,81,1,0,cellular,23,second,215,2,165,11,other,0
77,manager,married,unknown,0,1780,1,0,cellular,23,second,361,2,182,5,success,1
46,manager,divorced,primary,0,429,1,0,cellular,26,second,465,2,369,2,success,1
80,nonworker,divorced,primary,0,5861,0,0,telephone,26,second,92,8,-1,0,unknown,0
35,workforce,married,secondary,0,2779,0,0,cellular,26,second,182,2,186,2,success,1
36,manager,married,tertiary,0,2183,1,0,cellular,26,second,116,2,-1,0,unknown,0
31,manager,married,tertiary,0,3160,1,0,cellular,26,second,688,2,-1,0,unknown,1
41,workforce,single,tertiary,0,431,0,0,cellular,26,second,128,2,186,3,success,0
26,manager,single,tertiary,0,222,0,0,cellular,26,second,192,1,334,1,failure,1
46,workforce,married,secondary,0,1723,0,0,cellular,26,second,102,3,192,4,other,0
45,workforce,single,secondary,0,0,1,0,cellular,26,second,1472,1,192,4,failure,1
60,nonworker,married,primary,0,182,0,0,cellular,26,second,166,5,181,5,failure,0
41,manager,divorced,secondary,0,3823,0,0,cellular,26,second,234,10,-1,0,unknown,0
29,manager,single,tertiary,0,1445,0,0,cellular,26,second,328,2,143,2,success,1
70,nonworker,married,secondary,0,2815,0,0,cellular,26,second,125,2,182,1,failure,0
30,workforce,single,tertiary,0,655,0,0,cellular,26,second,212,1,202,2,success,1
34,manager,married,tertiary,0,115,1,0,cellular,26,second,117,3,-1,0,unknown,0
35,workforce,married,tertiary,0,0,1,1,cellular,26,second,135,3,363,2,failure,0
26,nonworker,single,tertiary,0,77,0,0,cellular,26,second,175,1,-1,0,unknown,1
32,manager,single,secondary,0,154,1,0,cellular,26,second,135,1,521,2,failure,0
34,manager,single,secondary,0,607,0,0,cellular,26,second,449,1,326,3,other,0
77,nonworker,married,unknown,0,992,0,0,cellular,27,second,147,2,182,2,failure,0
63,workforce,married,primary,0,115,0,0,telephone,27,second,325,1,180,7,failure,1
31,manager,single,tertiary,0,725,1,0,cellular,27,second,345,1,452,1,other,0
68,nonworker,married,primary,0,7945,0,0,cellular,27,second,252,1,181,1,failure,0
61,nonworker,married,primary,0,848,0,0,cellular,27,second,605,1,187,1,other,0
37,nonworker,single,secondary,0,2722,0,0,telephone,27,second,426,2,179,3,other,1
26,manager,single,tertiary,0,1438,0,0,cellular,27,second,321,1,449,1,other,1
37,manager,married,tertiary,0,103,1,1,cellular,27,second,81,3,-1,0,unknown,0
54,manager,married,unknown,0,140,0,0,telephone,27,second,473,2,182,2,failure,1
30,manager,single,secondary,0,915,1,0,unknown,27,second,370,1,-1,0,unknown,1
61,nonworker,married,secondary,0,1058,0,0,cellular,27,second,159,3,-1,0,unknown,1
37,manager,married,secondary,0,55,1,1,cellular,27,second,99,1,329,4,other,0
70,nonworker,married,secondary,0,616,0,0,cellular,27,second,149,2,182,1,failure,0
69,nonworker,married,secondary,0,0,0,0,cellular,28,second,184,2,126,2,other,1
76,independent,married,unknown,0,4984,0,0,telephone,28,second,403,1,182,1,success,1
30,manager,single,tertiary,0,697,0,0,cellular,28,second,545,2,181,8,success,1
66,nonworker,married,primary,0,1004,0,0,cellular,28,second,154,1,182,1,success,0
64,nonworker,married,secondary,0,4787,0,0,cellular,28,second,392,1,182,1,success,1
55,nonworker,married,secondary,0,962,1,0,cellular,28,second,623,1,181,3,success,1
55,workforce,married,tertiary,0,1320,0,0,cellular,28,second,387,2,-1,0,unknown,1
32,manager,married,tertiary,0,284,1,0,cellular,29,second,717,3,-1,0,unknown,1
56,manager,single,tertiary,0,15311,0,0,cellular,29,second,157,6,-1,0,unknown,0
39,manager,single,tertiary,0,5047,0,0,cellular,29,second,218,4,-1,0,unknown,1
29,manager,single,tertiary,0,2955,0,0,cellular,29,second,226,2,-1,0,unknown,1
41,nonworker,married,tertiary,0,0,0,0,cellular,29,second,882,1,181,3,success,1
79,nonworker,divorced,primary,0,20,0,0,cellular,29,second,165,2,182,1,other,0
59,manager,married,tertiary,0,1,1,0,cellular,29,second,210,1,-1,0,unknown,1
56,workforce,married,secondary,0,0,1,1,cellular,29,second,152,1,223,3,other,0
63,nonworker,married,primary,0,12067,0,0,telephone,29,second,660,1,191,1,failure,1
49,workforce,single,secondary,0,1245,0,0,cellular,29,second,115,2,198,2,failure,0
45,manager,married,secondary,0,3006,0,0,cellular,29,second,388,2,-1,0,unknown,1
48,manager,married,secondary,0,2533,0,0,cellular,29,second,714,2,633,1,failure,0
32,workforce,single,tertiary,0,388,0,0,cellular,29,second,250,3,-1,0,unknown,1
33,manager,single,tertiary,0,952,1,0,cellular,29,second,1241,5,-1,0,unknown,1
28,workforce,single,secondary,0,631,0,0,cellular,29,second,835,7,-1,0,unknown,0
41,independent,married,tertiary,0,0,1,0,telephone,29,second,395,3,426,1,other,1
25,nonworker,single,secondary,0,108,0,0,cellular,29,second,305,3,-1,0,unknown,1
47,manager,married,secondary,0,707,1,0,cellular,29,second,152,3,-1,0,unknown,0
37,manager,married,secondary,0,565,0,0,cellular,29,second,449,1,398,1,success,1
19,nonworker,single,secondary,0,329,0,0,cellular,30,second,169,1,190,2,success,1
32,manager,married,tertiary,0,6138,0,0,cellular,30,second,211,2,196,7,success,0
61,nonworker,divorced,secondary,0,4243,0,0,cellular,30,second,315,1,182,2,success,1
40,nonworker,single,tertiary,0,72,0,0,cellular,30,second,463,1,-1,0,unknown,1
30,manager,married,tertiary,0,4328,0,0,cellular,30,second,262,3,189,11,other,1
37,workforce,married,secondary,0,4017,0,0,cellular,30,second,665,2,196,1,success,1
45,nonworker,married,secondary,0,7203,0,0,cellular,30,second,572,2,-1,0,unknown,0
35,manager,single,tertiary,0,364,0,1,cellular,30,second,148,1,-1,0,unknown,0
54,workforce,married,tertiary,0,395,0,0,cellular,30,second,183,1,183,2,success,1
49,manager,married,secondary,0,0,0,0,cellular,30,second,551,1,-1,0,unknown,1
60,workforce,married,secondary,0,2389,1,1,cellular,4,second,287,1,-1,0,unknown,0
45,manager,married,secondary,0,205,0,0,cellular,4,second,552,1,90,2,success,1
38,manager,married,tertiary,0,238,0,0,cellular,4,second,131,1,90,2,success,0
48,workforce,married,secondary,0,1730,1,0,cellular,4,second,361,1,89,3,success,1
48,manager,married,tertiary,0,0,1,0,cellular,4,second,85,1,61,5,failure,0
60,workforce,married,primary,0,5,0,0,cellular,4,second,494,1,95,2,success,1
34,nonworker,single,secondary,0,1965,0,0,telephone,4,second,714,1,-1,0,unknown,1
45,nonworker,married,secondary,0,360,0,0,cellular,4,second,113,1,182,1,success,0
50,workforce,married,secondary,0,402,0,0,cellular,4,second,165,1,180,2,failure,0
29,nonworker,single,tertiary,0,19,0,0,cellular,4,second,268,1,88,4,success,1
77,nonworker,married,tertiary,0,7802,0,0,telephone,4,second,421,1,92,2,success,1
33,workforce,married,secondary,0,1697,0,0,cellular,4,second,489,1,182,1,success,1
36,nonworker,married,tertiary,0,7222,1,0,cellular,4,second,104,1,181,5,failure,0
51,manager,single,tertiary,0,4305,1,0,cellular,4,second,126,1,-1,0,unknown,0
35,nonworker,single,tertiary,0,415,0,0,cellular,4,second,164,2,89,2,success,1
64,manager,married,unknown,0,2352,0,0,cellular,4,second,153,2,182,11,success,1
80,nonworker,married,primary,0,155,0,0,telephone,4,second,209,1,53,3,success,1
34,independent,married,tertiary,0,263,0,0,cellular,4,second,203,1,78,8,other,0
70,nonworker,married,primary,0,4982,0,0,cellular,4,second,794,2,-1,0,unknown,0
29,manager,single,secondary,0,3528,0,0,cellular,4,second,104,1,208,1,success,0
26,workforce,single,tertiary,0,401,0,0,cellular,5,second,188,2,-1,0,unknown,1
32,manager,married,tertiary,0,390,1,1,cellular,5,second,100,1,243,1,other,0
33,manager,married,tertiary,0,79,1,0,cellular,5,second,389,1,195,4,success,1
37,manager,married,secondary,0,565,0,0,cellular,5,second,329,1,6,2,success,0
30,manager,married,tertiary,0,451,0,0,cellular,5,second,173,1,274,3,failure,0
41,workforce,single,tertiary,0,1646,1,0,cellular,5,second,258,1,90,7,success,1
28,manager,single,tertiary,0,437,0,0,cellular,5,second,338,1,-1,0,unknown,1
74,nonworker,married,secondary,0,935,0,0,cellular,5,second,226,1,99,2,failure,1
33,workforce,single,secondary,0,228,0,0,telephone,5,second,110,1,89,4,failure,0
29,nonworker,single,unknown,0,2929,0,0,cellular,5,second,232,1,89,4,other,1
26,nonworker,single,secondary,0,440,0,0,unknown,5,second,54,1,-1,0,unknown,0
72,nonworker,married,primary,0,2304,0,0,telephone,5,second,510,4,-1,0,unknown,1
27,manager,single,secondary,0,145,1,0,cellular,5,second,121,4,89,3,failure,0
18,nonworker,single,unknown,0,348,0,0,cellular,5,second,443,4,-1,0,unknown,1
54,nonworker,married,secondary,0,1182,1,0,cellular,6,second,118,2,241,2,failure,0
53,nonworker,married,secondary,0,4968,0,0,cellular,6,second,109,1,87,2,failure,0
46,workforce,married,secondary,0,640,1,0,cellular,6,second,246,1,55,5,success,1
37,workforce,married,tertiary,0,88,0,0,cellular,6,second,195,1,90,3,other,1
67,nonworker,divorced,secondary,0,704,0,0,cellular,6,second,613,1,87,3,success,1
47,manager,married,tertiary,0,97,1,0,cellular,6,second,220,1,87,3,failure,0
56,manager,divorced,tertiary,0,2037,0,0,cellular,6,second,160,1,91,5,success,0
60,nonworker,married,primary,0,182,0,0,cellular,6,second,141,1,10,10,failure,0
34,workforce,married,secondary,0,1221,1,0,cellular,6,second,182,1,90,8,failure,0
36,manager,single,tertiary,0,994,0,0,cellular,6,second,211,1,90,6,success,1
37,workforce,single,secondary,0,7622,1,1,telephone,6,second,111,1,-1,0,unknown,0
37,manager,married,tertiary,0,2283,0,0,cellular,6,second,243,2,98,2,failure,1
37,workforce,married,tertiary,0,4596,1,0,cellular,7,second,218,2,211,4,success,0
32,workforce,married,secondary,0,473,0,1,cellular,7,second,292,3,-1,0,unknown,1
51,workforce,married,tertiary,0,0,0,0,cellular,7,second,662,2,66,2,success,1
77,nonworker,married,unknown,0,397,0,0,telephone,7,second,300,3,-1,0,unknown,1
83,nonworker,married,secondary,0,0,0,0,telephone,7,second,201,2,268,2,failure,0
35,manager,married,tertiary,0,62,0,0,cellular,7,second,226,2,88,4,success,1
47,workforce,married,tertiary,0,3745,0,0,cellular,7,second,113,1,200,1,failure,0
42,manager,married,unknown,0,756,0,0,cellular,7,second,116,3,-1,0,unknown,0
53,manager,married,tertiary,0,3634,0,0,cellular,7,second,211,4,88,8,success,1
47,manager,married,secondary,0,834,0,0,unknown,10,second,165,1,-1,0,unknown,0
58,workforce,married,primary,0,226,1,1,cellular,10,second,135,3,-1,0,unknown,0
32,workforce,married,tertiary,0,2976,1,0,cellular,10,second,269,5,94,6,success,0
80,nonworker,married,primary,0,594,0,0,telephone,10,second,128,2,-1,0,unknown,0
46,manager,married,tertiary,0,273,1,0,cellular,10,second,583,6,53,6,success,1
62,manager,married,tertiary,0,1456,0,0,cellular,10,second,522,6,-1,0,unknown,0
21,nonworker,single,secondary,0,130,0,0,cellular,11,second,113,2,273,4,failure,0
78,nonworker,married,primary,0,832,0,0,telephone,11,second,97,3,-1,0,unknown,0
20,nonworker,single,secondary,0,291,0,0,telephone,11,second,172,5,371,5,failure,0
43,independent,married,tertiary,0,10072,0,0,cellular,12,second,98,1,77,5,failure,0
66,nonworker,married,secondary,0,3409,0,0,cellular,12,second,801,1,86,2,failure,0
44,workforce,single,secondary,0,618,0,0,cellular,12,second,193,1,-1,0,unknown,1
78,nonworker,divorced,secondary,0,3417,0,0,cellular,12,second,309,1,181,1,success,1
42,manager,married,tertiary,0,27696,0,0,cellular,12,second,176,2,89,5,success,1
34,workforce,married,secondary,0,1076,0,0,cellular,12,second,152,1,182,6,success,1
34,workforce,married,secondary,0,133,0,0,cellular,12,second,171,2,181,3,success,1
66,manager,married,secondary,0,587,0,0,cellular,12,second,457,2,392,2,success,1
40,manager,single,tertiary,0,1509,0,0,cellular,12,second,333,1,58,3,failure,0
54,manager,married,tertiary,0,1624,0,0,cellular,12,second,166,3,182,10,success,1
31,workforce,married,secondary,0,136,0,0,cellular,12,second,228,2,267,1,failure,1
33,workforce,married,secondary,0,386,0,0,cellular,12,second,317,1,181,5,success,1
19,nonworker,single,primary,0,608,0,0,cellular,12,second,236,1,180,2,success,1
31,workforce,single,secondary,0,1282,0,0,cellular,12,second,144,1,460,2,failure,0
24,workforce,single,secondary,0,598,0,0,cellular,12,second,762,1,182,2,success,1
23,nonworker,single,unknown,0,2530,0,0,cellular,12,second,411,1,-1,0,unknown,1
29,independent,single,tertiary,0,3290,0,0,cellular,12,second,430,1,50,3,success,1
28,manager,single,secondary,0,4745,0,0,telephone,12,second,360,1,181,5,success,1
31,manager,single,tertiary,0,533,0,0,telephone,12,second,372,1,90,10,success,1
50,workforce,married,tertiary,0,2611,0,0,cellular,12,second,177,1,387,2,success,0
22,nonworker,single,secondary,0,123,0,0,telephone,12,second,267,2,89,7,success,0
55,workforce,divorced,secondary,0,184,0,0,unknown,13,second,18,1,-1,0,unknown,0
34,workforce,single,tertiary,0,2838,1,0,cellular,13,second,620,3,-1,0,unknown,1
54,workforce,divorced,primary,0,4401,0,0,telephone,13,second,414,1,183,2,success,1
59,manager,married,tertiary,0,138,1,1,cellular,13,second,106,1,280,4,failure,0
32,nonworker,single,secondary,0,1026,1,0,cellular,13,second,289,1,-1,0,unknown,1
54,nonworker,married,secondary,0,2206,0,0,cellular,13,second,260,1,91,4,success,1
27,independent,single,tertiary,0,168,0,0,cellular,13,second,271,1,182,2,success,0
77,nonworker,married,primary,0,3324,0,0,cellular,13,second,289,1,91,5,success,1
40,manager,married,secondary,0,260,1,0,cellular,13,second,306,1,181,5,success,1
63,nonworker,divorced,tertiary,0,0,0,0,cellular,13,second,263,1,181,2,success,1
37,manager,married,tertiary,0,2987,1,0,cellular,13,second,216,1,87,10,success,1
48,workforce,married,secondary,0,1230,1,0,cellular,13,second,328,2,182,3,success,1
27,workforce,single,secondary,0,535,0,0,cellular,13,second,159,1,87,3,success,1
28,workforce,single,secondary,0,2335,0,0,cellular,13,second,624,1,-1,0,unknown,1
35,manager,married,tertiary,0,8000,0,0,cellular,13,second,331,1,90,3,success,1
29,manager,single,tertiary,0,-27,0,0,cellular,13,second,270,1,-1,0,unknown,1
68,nonworker,married,secondary,0,1146,0,0,cellular,13,second,356,1,71,5,success,1
53,workforce,single,secondary,0,1004,0,0,cellular,13,second,393,1,84,1,other,1
37,workforce,single,tertiary,0,197,0,0,cellular,13,second,234,1,87,3,success,1
65,nonworker,married,unknown,0,679,0,0,cellular,13,second,593,2,178,1,success,0
32,nonworker,single,unknown,0,376,0,0,cellular,13,second,457,2,178,3,failure,0
58,manager,married,secondary,0,169,0,0,cellular,13,second,336,3,87,5,success,1
37,manager,married,tertiary,0,393,1,0,cellular,14,second,567,3,275,4,failure,1
37,manager,married,tertiary,0,29,0,0,cellular,14,second,404,2,183,2,other,1
63,nonworker,married,secondary,0,1486,0,0,cellular,14,second,698,5,316,3,other,0
34,manager,married,secondary,0,920,0,0,cellular,14,second,526,3,179,3,success,1
26,workforce,married,secondary,0,104,0,0,unknown,14,second,7,1,-1,0,unknown,0
50,manager,married,secondary,0,3608,1,0,cellular,14,second,196,8,182,4,success,1
70,nonworker,married,secondary,0,1164,0,0,telephone,14,second,338,3,185,2,failure,0
50,workforce,divorced,secondary,0,0,1,0,cellular,14,second,109,3,92,3,failure,0
56,manager,married,primary,0,870,0,0,cellular,14,second,220,1,179,1,success,1
57,nonworker,married,primary,0,9367,0,0,cellular,14,second,700,4,92,7,success,1
29,nonworker,single,primary,0,1374,0,0,cellular,14,second,1205,2,178,7,success,1
75,nonworker,married,tertiary,0,6027,0,0,cellular,14,second,809,1,179,4,success,1
50,workforce,married,tertiary,0,1830,0,0,cellular,14,second,318,3,-1,0,unknown,0
35,workforce,married,secondary,0,18,1,1,cellular,14,second,62,2,-1,0,unknown,0
24,manager,single,tertiary,0,1,0,0,cellular,14,second,396,5,-1,0,unknown,1
46,manager,married,tertiary,0,349,0,0,cellular,14,second,466,4,88,3,success,1
48,workforce,divorced,secondary,0,-63,0,1,unknown,15,second,7,1,670,5,other,0
29,workforce,single,tertiary,0,865,0,0,cellular,17,second,248,3,243,1,failure,0
54,manager,divorced,tertiary,0,2152,0,0,cellular,17,second,226,3,186,7,other,0
56,workforce,married,secondary,0,448,1,1,cellular,17,second,556,1,181,2,other,1
72,nonworker,married,secondary,0,5715,0,0,cellular,17,second,1114,1,181,2,success,1
74,nonworker,divorced,tertiary,0,3810,1,0,cellular,17,second,492,1,-1,0,unknown,0
27,nonworker,single,tertiary,0,39,0,0,cellular,17,second,379,1,258,10,other,1
52,manager,married,tertiary,0,583,0,0,cellular,17,second,376,1,181,3,success,1
50,manager,married,secondary,0,2695,0,0,cellular,17,second,312,2,159,2,other,0
79,nonworker,married,primary,0,1058,0,0,telephone,17,second,564,5,-1,0,unknown,0
38,manager,married,tertiary,0,1276,0,0,cellular,17,second,272,2,182,3,success,1
73,nonworker,married,secondary,0,2850,0,0,cellular,17,second,157,2,28,5,failure,0
33,manager,single,tertiary,0,2364,0,0,cellular,17,second,508,1,-1,0,unknown,1
49,manager,married,secondary,0,209,0,0,unknown,17,second,26,1,-1,0,unknown,0
53,manager,married,secondary,0,53,1,0,cellular,18,second,387,1,-1,0,unknown,1
64,nonworker,married,secondary,0,1612,0,0,cellular,18,second,336,1,89,5,failure,1
38,workforce,married,secondary,0,4321,0,0,cellular,18,second,252,1,85,6,failure,0
27,nonworker,single,tertiary,0,6421,0,0,cellular,18,second,315,3,110,4,failure,0
84,nonworker,divorced,primary,0,639,0,0,telephone,18,second,353,3,-1,0,unknown,1
70,nonworker,divorced,primary,0,4531,0,0,cellular,18,second,445,1,-1,0,unknown,0
62,nonworker,married,secondary,0,3114,0,0,cellular,18,second,243,2,186,1,success,1
41,manager,married,tertiary,0,1,1,0,telephone,18,second,327,2,361,3,failure,1
29,manager,single,secondary,0,1070,1,0,unknown,19,second,30,1,357,1,other,1
53,workforce,married,secondary,0,195,1,0,cellular,19,second,472,1,90,6,success,1
30,workforce,single,secondary,0,3144,0,0,cellular,19,second,212,2,-1,0,unknown,1
58,nonworker,married,secondary,0,1230,0,0,cellular,20,second,420,1,87,1,failure,1
61,manager,married,unknown,0,1088,1,0,cellular,20,second,254,1,359,1,failure,0
46,manager,single,secondary,0,5993,0,0,cellular,20,second,165,1,56,3,failure,0
35,workforce,single,tertiary,0,1880,0,0,cellular,20,second,154,1,-1,0,unknown,1
37,manager,married,tertiary,0,3236,0,0,cellular,20,second,291,2,202,5,other,1
67,manager,married,secondary,0,3240,0,0,cellular,20,second,129,1,-1,0,unknown,0
30,workforce,single,tertiary,0,780,1,0,cellular,20,second,339,2,-1,0,unknown,0
60,manager,married,secondary,0,0,0,0,cellular,20,second,321,4,87,8,failure,0
78,nonworker,married,unknown,0,3208,0,0,telephone,20,second,351,3,-1,0,unknown,1
47,workforce,married,secondary,0,1568,1,0,cellular,21,second,226,3,91,8,success,1
61,workforce,married,secondary,0,1191,0,0,cellular,21,second,214,4,-1,0,unknown,1
53,manager,married,tertiary,0,1356,1,0,cellular,21,second,429,1,193,6,failure,0
47,manager,married,secondary,0,368,0,0,cellular,21,second,403,1,87,6,success,1
46,independent,married,secondary,0,706,0,0,cellular,21,second,588,1,386,3,failure,1
30,manager,single,tertiary,0,499,1,0,cellular,21,second,145,1,281,3,failure,0
51,manager,married,tertiary,0,2635,0,0,cellular,21,second,407,3,74,5,failure,1
70,manager,married,secondary,0,4,0,0,cellular,21,second,122,1,85,9,failure,0
31,workforce,single,secondary,0,411,0,0,cellular,21,second,91,3,361,1,failure,0
31,nonworker,single,secondary,0,2616,0,0,cellular,21,second,374,1,185,2,other,1
24,nonworker,single,secondary,0,2573,0,0,cellular,24,second,375,2,-1,0,unknown,1
21,nonworker,single,secondary,0,215,0,0,cellular,24,second,382,1,89,7,success,1
71,nonworker,married,primary,0,3230,0,0,cellular,24,second,341,2,133,3,failure,1
25,independent,single,unknown,0,1179,0,0,cellular,24,second,131,2,95,5,failure,0
78,nonworker,married,primary,0,680,0,0,telephone,24,second,838,1,89,9,failure,0
49,independent,divorced,tertiary,0,3293,0,0,cellular,24,second,260,1,77,9,failure,0
52,manager,single,secondary,0,726,1,0,cellular,24,second,699,1,378,9,failure,1
27,workforce,single,tertiary,0,2781,1,0,cellular,24,second,168,1,389,1,failure,1
25,nonworker,single,secondary,0,3713,0,0,cellular,24,second,323,2,353,3,other,1
33,workforce,single,secondary,0,152,1,0,cellular,25,second,202,2,365,2,success,1
60,workforce,married,secondary,0,0,0,0,cellular,25,second,641,4,-1,0,unknown,1
33,manager,single,tertiary,0,576,0,0,cellular,25,second,220,1,111,2,other,0
28,nonworker,single,secondary,0,1925,0,0,cellular,25,second,252,1,88,4,failure,1
30,manager,single,secondary,0,265,1,0,cellular,25,second,681,1,181,2,success,1
29,nonworker,single,tertiary,0,70,0,0,cellular,25,second,393,1,-1,0,unknown,1
28,nonworker,married,secondary,0,0,0,0,unknown,25,second,201,1,-1,0,unknown,0
52,manager,married,tertiary,0,388,0,0,cellular,25,second,272,1,-1,0,unknown,1
59,manager,married,primary,0,1727,0,0,telephone,25,second,500,4,358,2,failure,1
38,workforce,married,secondary,0,205,0,0,cellular,26,second,332,1,-1,0,unknown,1
56,manager,married,tertiary,0,12356,1,0,cellular,26,second,410,1,551,5,other,1
33,workforce,single,secondary,0,2881,0,0,cellular,26,second,289,1,328,1,success,1
31,workforce,single,secondary,0,846,0,0,cellular,26,second,405,3,205,2,failure,1
39,manager,married,tertiary,0,613,0,0,cellular,26,second,211,2,391,2,success,0
40,workforce,married,secondary,0,2266,0,0,cellular,26,second,175,3,89,7,other,1
33,manager,single,tertiary,0,9317,0,0,cellular,26,second,267,1,205,3,failure,0
28,workforce,married,secondary,0,742,0,0,cellular,26,second,236,1,-1,0,unknown,1
66,manager,married,unknown,0,2149,1,0,cellular,26,second,135,2,90,11,success,1
29,nonworker,single,tertiary,0,459,0,0,unknown,26,second,376,1,-1,0,unknown,0
27,workforce,single,tertiary,0,567,0,0,cellular,26,second,523,3,182,3,success,1
32,manager,single,secondary,0,344,0,0,cellular,26,second,530,2,-1,0,unknown,1
67,nonworker,married,primary,0,1430,0,0,telephone,26,second,283,2,135,5,success,1
39,nonworker,divorced,secondary,0,265,1,0,unknown,27,second,93,1,555,2,other,1
46,nonworker,married,secondary,0,38,0,0,cellular,27,second,181,3,183,1,success,1
58,manager,married,secondary,0,139,0,0,cellular,27,second,188,1,161,2,other,0
29,workforce,divorced,secondary,0,124,0,0,unknown,27,second,125,1,-1,0,unknown,0
54,nonworker,married,secondary,0,3538,0,0,cellular,27,second,820,1,-1,0,unknown,1
23,nonworker,single,tertiary,0,691,0,0,cellular,27,second,1178,1,178,6,success,1
47,workforce,divorced,unknown,0,973,0,0,cellular,27,second,489,1,479,1,failure,1
26,manager,single,tertiary,0,531,0,1,unknown,27,second,57,1,-1,0,unknown,0
26,independent,single,secondary,0,681,0,1,unknown,27,second,137,1,-1,0,unknown,0
28,workforce,single,tertiary,0,128,0,0,cellular,27,second,460,1,414,1,failure,1
37,manager,married,tertiary,0,1967,1,0,cellular,27,second,774,1,-1,0,unknown,0
32,manager,married,tertiary,0,500,1,0,unknown,27,second,24,1,-1,0,unknown,0
60,manager,divorced,secondary,0,162,0,0,unknown,27,second,74,1,-1,0,unknown,0
55,workforce,divorced,secondary,0,379,0,0,cellular,27,second,275,3,219,2,other,0
27,manager,single,secondary,0,1408,0,0,cellular,27,second,242,2,-1,0,unknown,0
45,workforce,married,secondary,0,1831,0,0,cellular,27,second,275,2,-1,0,unknown,1
63,workforce,married,secondary,0,641,0,0,cellular,27,second,417,2,-1,0,unknown,1
60,nonworker,married,secondary,0,1047,0,0,cellular,27,second,173,3,279,4,success,1
29,workforce,single,tertiary,0,455,0,0,telephone,27,second,214,2,36,1,success,1
32,manager,single,secondary,0,554,1,0,cellular,28,second,101,2,368,5,failure,0
29,manager,married,tertiary,0,8103,0,0,cellular,28,second,473,3,-1,0,unknown,1
59,nonworker,married,primary,0,4007,0,0,cellular,28,second,581,3,63,6,failure,0
54,workforce,married,secondary,0,65,0,0,cellular,28,second,309,4,93,4,failure,0
23,nonworker,single,secondary,0,922,0,0,cellular,28,second,538,2,184,9,failure,1
33,workforce,single,unknown,0,523,1,0,unknown,28,second,86,1,-1,0,unknown,1
48,nonworker,married,secondary,0,0,0,0,cellular,28,second,270,5,-1,0,unknown,1
39,workforce,married,tertiary,0,108,0,0,cellular,28,second,589,3,28,2,other,0
26,nonworker,single,secondary,0,4613,0,0,cellular,28,second,663,3,196,2,other,1
34,manager,married,tertiary,0,813,1,0,cellular,28,second,114,3,-1,0,unknown,0
28,nonworker,single,tertiary,0,118,0,0,cellular,31,second,85,2,35,5,other,0
83,nonworker,divorced,primary,0,0,0,0,telephone,31,second,664,1,77,3,success,0
33,manager,married,tertiary,0,1388,1,0,cellular,31,second,158,1,202,3,failure,0
26,workforce,single,tertiary,0,515,0,0,cellular,31,second,775,1,-1,0,unknown,1
55,nonworker,married,primary,0,1212,0,0,cellular,31,second,178,1,-1,0,unknown,0
26,nonworker,single,secondary,0,1064,0,0,unknown,31,second,113,1,-1,0,unknown,0
41,independent,married,tertiary,0,70,0,0,unknown,31,second,14,1,557,1,failure,0
55,manager,married,secondary,0,8304,0,0,cellular,1,second,201,1,-1,0,unknown,1
57,manager,divorced,unknown,0,2986,0,0,unknown,1,second,1563,1,166,3,success,0
30,manager,married,secondary,0,0,0,0,cellular,1,second,318,1,-1,0,unknown,1
36,workforce,married,secondary,0,1368,0,0,cellular,1,second,516,1,292,5,failure,1
33,manager,single,tertiary,0,272,1,0,cellular,1,second,326,1,237,2,failure,1
28,workforce,single,secondary,0,-46,1,0,cellular,1,second,154,2,91,12,success,1
65,nonworker,divorced,primary,0,1840,0,0,cellular,1,second,383,2,188,5,failure,0
33,nonworker,single,secondary,0,427,0,0,unknown,1,second,12,1,-1,0,unknown,0
28,workforce,single,secondary,0,168,0,0,cellular,1,second,347,3,140,2,success,1
70,nonworker,married,primary,0,2346,0,0,cellular,1,second,421,1,97,6,success,0
51,manager,married,tertiary,0,176,1,1,unknown,1,second,8,1,687,2,failure,0
21,nonworker,single,unknown,0,200,0,0,unknown,1,second,8,1,-1,0,unknown,0
44,nonworker,married,secondary,0,317,1,1,unknown,1,second,4,1,-1,0,unknown,0
31,manager,single,tertiary,0,515,0,0,cellular,1,second,296,5,-1,0,unknown,1
28,manager,single,tertiary,0,223,1,0,cellular,1,second,303,1,278,3,success,1
28,workforce,single,secondary,0,75,0,0,unknown,1,second,7,1,-1,0,unknown,0
32,manager,married,tertiary,0,1402,0,0,unknown,1,second,52,1,557,2,failure,0
45,manager,divorced,tertiary,0,0,0,0,unknown,1,second,5,1,-1,0,unknown,0
36,independent,single,tertiary,0,134,0,1,unknown,1,second,36,1,-1,0,unknown,0
34,workforce,single,secondary,0,1087,0,0,unknown,1,second,7,1,-1,0,unknown,0
29,workforce,married,secondary,0,3310,0,0,cellular,2,second,344,2,117,2,failure,0
49,manager,single,tertiary,0,228,1,0,cellular,2,second,407,1,92,1,success,1
27,workforce,single,tertiary,0,644,0,0,cellular,2,second,657,1,182,1,success,1
28,manager,married,secondary,0,330,0,0,cellular,2,second,226,2,182,4,success,1
37,manager,divorced,tertiary,0,4708,0,0,cellular,2,second,238,1,181,2,success,1
54,manager,divorced,tertiary,0,496,0,0,cellular,2,second,161,1,140,3,success,0
65,manager,married,secondary,0,952,0,0,cellular,2,second,310,1,-1,0,unknown,1
